Advertiser_ID,Advertiser_Name,Public_IDs_List,Regions,Elections,Total_Creatives,Spend_USD,Spend_EUR,Spend_INR,Spend_BGN,Spend_CZK,Spend_DKK,Spend_HUF,Spend_PLN,Spend_RON,Spend_SEK,Spend_GBP,Spend_NZD,Spend_ILS,Spend_AUD,Spend_TWD,Spend_BRL,Spend_ARS,Spend_ZAR,Spend_CLP
AR13509310761842769921,ELEICAO 2022 EDILSO FERNANDES DEPUTADO FEDERAL,,BR,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0,0
AR01725979302782042113,Logística Integral Río Turbio,,AR,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165000,0,0
AR05782237951467454465,Friends of Kendra Brooks,EIN ID 83-4177915,US,,1,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17272623881839968257,Friends of Meredith Craig,EIN ID 92-2876291,US,,36,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08582107237441339393,ELEICAO 2022 PEDRO HENRIQUE DE ANDRADE LIMA CARNEIRO CAMPOS DEPUTADO FEDERAL,,BR,,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175000,0,0,0
AR16114354868071694337,"RECRUE MEDIA, LLC",EIN ID 27-2630808,"DE, ES, FR, IT, PL, US",,13857,634800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05402880360843313153,ELEICAO 2022 DELCIDIO DO AMARAL GOMEZ DEPUTADO FEDERAL,,BR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
AR09159934613978611713,ODS,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,103,0,5050,0,0,129000,0,20000,250,250,1000,50,0,0,0,0,0,0,0,0
AR10119712057759629313,Győrffy Balázs,,"AT, BE, DE, ES, FI, FR, HU, IE, IT, NL, RO, SE, SK",,174,0,3050,0,0,0,0,1120000,0,0,0,0,0,0,0,0,0,0,0,0
AR13366392426533486593,ELFRETH FOR MARYLAND,FEC ID C00855353,US,,7,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07197592918616440833,DAVID CURRY FOR CONGRESS,FEC ID C00781187,US,,5,11800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00275427181721550849,The Accountability Project Institute,EIN ID 47-3899205,US,,6,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10468063076883103745,Friends of Kelly Mooney,EIN ID 93-4314329,US,,4,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09077548310788571137,FRIENDS FOR CLAYTON HARRIS III,EIN ID 26-1089613,US,,8,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08273767309013680129,BONINO RAUL MARTIN,,AR,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275000,0,0
AR10723546114109210625,FRIENDS OF DEBBIE BOOTHE-SCHMIDT,Registered in US-OR ,US,,36,51800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10652728906626367489,Oskari Iivarinen,,"DK, ES, FI, SE",,6,0,700,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10756243116018106369,Flags Communications Pvt Ltd,,IN,,144,0,0,6250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15268043450864369665,SEDGWICK FOR CONGRESS,FEC ID H0CA45087,"AT, BE, BG, DE, DK, ES, FI, FR, GR, HR, HU, IE, IT, NL, PL, PT, RO, SE",,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17289794370815393793,REP. KATIE PORTER - U.S. HOUSE OF REPRESENTATIVES,EIN ID 53-6002523,US,,22,59900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12552744991526486017,ELEICAO 2022 MAX FREITAS MAURO FILHO DEPUTADO FEDERA,,BR,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0
AR11451242766667874305,John Moore for Congress District 1 Committee,FEC ID C00771758,US,,23,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13254569104691429377,FAULCONER FOR GOVERNOR EXPLORATORY COMMITTEE 2022,EIN ID 86-1178802,US,,13,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03476391884237045761,"PS:Digital, s.r.o.",,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,55,0,3050,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0
AR14574123795510984705,YES ON MEASURE V 2020,EIN ID 85-3080960,US,,4,2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06938876114613829633,ELEICAO 2022 SEBASTIAO FELIX DE OLIVEIRA JUCA DEPUTADO ESTADUAL,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
AR03791256830060003329,Mahesh Miragi,,IN,,10,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04978064286602493953,David Casa,,"AT, BE, BG, CY, CZ, DE, DK, ES, FR, GR, HR, HU, IE, IT, LT, MT, NL, PL, PT, RO, SE, SI, SK",,5,0,50,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0
AR00968749321224716289,FRIENDS OF TOBA,EIN ID 84-4930056,US,,3,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00621898482638127105,J.R. MAJEWSKI FOR CONGRESS,FEC ID C00770636,US,,2,5700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10849304611961962497,Ondřej Hradecký,,"AT, BE, CZ, DE, DK, ES, IE, IT, LU, NL",,18,0,100,0,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00720206916789207041,SENATE CONSERVATIVES FUND,FEC ID C00448696,US,,237,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15006469359738552321,MARY GIULIANI STEPHENS,Registered in US-MN 18516,US,,3,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11768381227659165697,KWASMAN FOR STATE SENATE,EIN ID 84-4678906,US,,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16219723025866555393,Kurt Keyser,,US,,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04093145099133779969,Friends of Stephen MillerPitts,Registered in US-VA CC2301097,US,,7,10500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18192400508486942721,The Tikvah Fund,EIN ID 13-3676152,US,,4,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09322608527539175425,ELEICAO 2022 CARLOS ALBERTO DE MELLO DEPUTADO FEDERAL,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
AR04082276186175045633,Thaddeus Riley,,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03889937105299701761,Booosters B.V.,,"AT, BE, DE, DK, ES, FI, FR, IE, IT, LU, NL, SE",,17,0,450,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0
AR04935213226091610113,Panagiotis Gavriil,,GR,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16519678834535038977,BAKER FOR MISSOURI,Registered in US-MO C171117,US,,12,14800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00134422305882243073,Pat Dowell for Congress,FEC ID C00799650,US,,58,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17813317142934716417,VOTE ALASKA BEFORE PARTY,FEC ID C00825091,US,,45,66800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05490363347104694273,FRIENDS OF SHELBY LABS,EIN ID 84-4546807,US,,6,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17347496741041078273,COMMITTEE TO ELECT JEFF BALLINGER TO THE U S CONGRESS,FEC ID C00669713,US,,1,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06054337220729372673,Arndt Automobile GmbH,,"CZ, DE, PL",,36,0,600,0,0,1500,0,0,250,0,0,0,0,0,0,0,0,0,0,0
AR04984418673537056769,Corey Gingerich,,US,,2,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15271565598924996609,GroenLinks,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,468,0,888650,0,100,1500,1000,20000,250,250,2000,50,0,0,0,0,0,0,0,0
AR10732553313363951617,DALE STRONG FOR CONGRESS,FEC ID C00774281,US,,10,5400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11493661650389565441,NEW AMERICAN JOBS FUND,EIN ID 81-3567453,US,,1,45500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04814823402999119873,LEAGUE OF CONSERVATION VOTERS VICTORY FUND,EIN ID 27-3145176,US,,49,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09712339220097400833,ELEICAO 2022 ALBERTO BARROS CAVALCANTE NETO DEPUTADO FEDERAL,,BR,,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54500,0,0,0
AR04188100263338311681,NEOS Steiermark,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,104,0,23250,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0
AR06835778551409541121,MOLLY FOR VERMONT,FEC ID C00796516,US,,14,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00626475749544558593,DANE EAGLE FOR CONGRESS,EIN ID 84-3567830,US,,5,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07853908726544072705,LEAD OHIO PAC,EIN ID 46-4414320,US,,27,3500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10623629300605124609,Geisa Luisa de Sousa,,BR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
AR17305487287961780225,"ПП ""Българска социалистическа партия""",,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,6,0,5000,0,9700,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0
AR00732758391776083969,A BETTER WISCONSIN TOGETHER INC,EIN ID 84-3646174,US,,2,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09718346779832877057,Mahdollisuuksien Suomi 2030 ry,,FI,,7,0,24950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02650840380433498113,Oceana,EIN ID 51-0401308,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK, US",,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02619098613610971137,GWENN BURUD FOR TEXAS SENATE,EIN ID 82-3451908,US,,3,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05061658953071460353,BÜNDNIS 90/DIE GRÜNEN Kreisverband Leipzig,,DE,,3,0,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05007633762045919233,BROCK SWARTZLE FOR JUSTICE,EIN ID 85-1032470,US,,5,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13623376125332815873,Petr Kovář,,CZ,,7,0,100,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09002980497344692225,A BETTER WISCONSIN TOGETHER POLITICAL FUND,EIN ID 84-4295097,US,,129,1432600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02205088058611597313,Mitja Stachowiak,,"AT, BE, BG, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IT, LU, NL, PL, PT, RO, SE, SI, SK",,3,0,550,0,0,1500,500,20000,250,250,0,0,0,0,0,0,0,0,0,0
AR09622329143798530049,Erik Fabian Schrumpf,,DE,,3,0,1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17761827906759163905,GRETCHEN DRISKELL FOR CONGRESS,FEC ID C00572859,US,,7,17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07026501006594670593,Beutler Enterprises Inc,EIN ID 27-3175119,US,,11,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16581234683778433025,SUNKARI GANESH,,IN,,4,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00882805479443529729,Jirair Ratevosian for Congress,FEC ID C00841262,US,,4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11513903865615351809,2022 Our Oregon Voter Guide,Registered in US-OR 22333,US,,55,646800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08389706515195363329,Stichting Fractieondersteuning VVD Zwolle,,NL,,7,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14180890265065095169,ELEICAO 2022 HENI OZI CUKIER DEPUTADO FEDERAL,,BR,,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248500,0,0,0
AR12873574719210651649,UAB MAGNET LT,,LT,,47,0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05800267296463126529,SAMUEL BAGENSTOS FOR JUSTICE,EIN ID 82-4492999,US,,3,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13977554762241933313,Kalpesh Mehta,,IN,,4,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07629573170105679873,VOTEVETS ACTION FUND,EIN ID 51-0596352,US,,12,187300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07617334506176905217,Mullin For America,FEC ID C00498345,US,,2,18600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09833446577606230017,Holland For Alaska,EIN ID 84-4353737,US,,2,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18299432124295413761,ELEICAO 2022 ALEXANDRE RAIMUNDO DE VASCONCELOS WANGHON DEPUTADO FEDERAL,,BR,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43500,0,0,0
AR02665761955813261313,CINDY AXNE FOR CONGRESS,FEC ID C00646844,US,,72,386900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04783298205607526401,MIKE SCHOFIELD CAMPAIGN,EIN ID 45-3169980,US,,12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08935617062043123713,BICE FOR CONGRESS,FEC ID C00703843,US,,82,50300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10509521983874531329,ELEICAO 2022 THELMA SANTOS CERQUEIRA DA CRUZ DEPUTADO ESTADUAL,,BR,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0,0
AR17208804000716029953,Ellman for IL Senate D21,Registered in US-IL 34074,US,,4,83400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14267879020849790977,"KLEVORN, VIRGINIA (GINNY) HOUSE COMMITTEE",Registered in US-MN 17950,US,,107,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16350905998694678529,JIMMY GOMEZ FOR CONGRESS,FEC ID C00629659,US,,28,146900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17344169206538567681,McElit d.o.o.,,"AT, DE, FR, HR, SI",,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00401295768176033793,CHAZ BEASLEY FOR NC,EIN ID 82-2532678,US,,20,4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03618635016327659521,NARRATIVE STRATEGIES LLC,EIN ID 83-4087798,US,,1,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10802861859279994881,FRIENDS OF DENYC BOLES,Registered in US-OR 18816,US,,13,14900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16564029697625686017,Venstre i Region Nordjylland,,DK,,46,0,5900,0,0,0,44000,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07985357540667949057,KAHELE FOR CONGRESS,FEC ID C00694604,US,,1,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07138665967315320833,Biuro Poselskie Roberta Obaza,,"AT, BE, CZ, DE, DK, ES, FI, FR, GR, IE, IT, LU, NL, PL, SE",,200,0,2100,0,0,0,500,0,9500,0,1000,0,0,0,0,0,0,0,0,0
AR01550141520617668609,Alexander Engelhard,,DE,,1,0,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09529247787925897217,PROGRESS TOMORROW INC,EIN ID 83-1058941,US,,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR18226037524118110209,Občané pro Budějovice,,CZ,,2,0,50,0,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11856201420392890369,Colorado Secretary of State,Registered in US-CO ,US,,3,17100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07971710196185563137,Annika Sipola,,"AT, BE, DE, DK, ES, FI, FR, IE, IT, LU, NL, SE",,4,0,400,0,0,0,500,0,0,0,1000,0,0,0,0,0,0,0,0,0
AR18174444590252163073,ELEICAO 2022 ISMAR VICENTE DOS SANTOS DEPUTADO FEDERAL,,BR,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0
AR13186814174530895873,MICHAEL TUBBS FOR STOCKTON MAYOR,EIN ID 47-4940399,US,,16,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06616263253947318273,FRIENDS OF PERRY,EIN ID 84-2137928,US,,9,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR16437751611809333249,Jaunā konservatīvā partija,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,87,0,24500,0,100,1500,500,20000,250,250,1000,0,0,0,0,0,0,0,0,0
AR17348850927049637889,Intrépide Studio SARL-S,,"AT, BE, BG, CZ, DE, ES, FR, GR, HR, HU, IE, IT, LU, NL, PL, PT, RO",,45,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15956339928875401217,Stichting Bestuursassistentie P.v.d.A. Rotterdam,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IT, LT, LU, LV, NL, PL, PT, RO, SE, SI, SK",,6,0,1550,0,100,1500,0,20000,250,250,0,0,0,0,0,0,0,0,0,0
AR01293090614170091521,ELEIÇÕES 2022 ALFREDO PEREIRA DO NASCIMENTO DEPUTADO FEDERAL,,BR,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91000,0,0,0
AR02504348907211849729,Rhonda Rebman Lopez,Registered in US-FL ,US,,3,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17938975069833265153,MIJHAEL HARASIC,,AR,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
AR08126645472031932417,Mala Ram,,IN,,245,0,0,539000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR05521005636659183617,"MOVING LA FORWARD - SUPPORTING CEDILLO, YEBRI, RODRIGUEZ, VASQUEZ AND MCOSKER FOR COUNCIL 2022, A COMMITTEE OF LA JOBS PAC: SPONSORED BY THE LOS ANGELES AREA CHAMBER OF COMMERCE",Registered in US-CA 1447957,US,,50,8500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02403528432588685313,Chadwick Smith,Registered in US-AL 29547,US,,4,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08743262656724467713,ELEICAO 2022 MARCO AURELIO MAGALHAES CARDOSO DEPUTADO ESTADUAL,,BR,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
AR16501123682463121409,ELEICAO 2022 HELIO FRANCISCO DA COSTA DEPUTADO FEDERAL,,BR,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0,0
AR17307050862215954433,"ELEICAO 2022 MARCIO CORREIA DE OLIVEIRA DEPUTADO ESTADUAL,",,BR,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85500,0,0,0
AR00608541271786520577,ELEICAO 2022 PABLO JAMILK FLORES DEPUTADO ESTADUAL,,BR,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0
AR14594058697236807681,HOPE FOR PA,EIN ID 88-1059901,US,,6,2300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10129646763791876097,BONAMICI FOR CONGRESS,FEC ID C00500421,US,,2,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15612568822358212609,Democracy Initiative,EIN ID 47-3823101,US,,12,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03422061578734796801,JOTA JORNALISMO LTDA ME,,BR,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0
AR06296507680404013057,DAVID BRILEY FOR MAYOR,EIN ID 82-4798284,US,,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02138924637172531201,ALEX MOONEY FOR CONGRESS,FEC ID C00629949,US,,53,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10869785764808359937,ELEICAO 2022 ALEXIS JAPIASSU MAIA JUNIOR DEPUTADO ESTADUAL,,BR,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0
AR12914052758750887937,Eleição 2022 Pedro Victor Colares Gomes de Matos Deputado Estaadual,,BR,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0
AR13341128157588094977,ELIZABETH HENG FOR CONGRESS,FEC ID C00670257,US,,8,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11463765104596615169,DEPASQUALE FOR PA 10,EIN ID 84-2204745,US,,49,71600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07285902394024525825,Project Indigold,,AU,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7350,0,0,0,0,0
AR04062722265228247041,NEWS AND NEWS HOLDINGS LLC,EIN ID 82-4670369,US,,3,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14644432341427027969,AFSCME - PEOPLE,EIN ID 52-1456472,US,,13,97700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR09354259619012149249,"Whitmire, John (The Honorable)",Registered in US-TX 00019581,US,,2,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR07263455795424002049,Megan Green For St. Louis,Registered in US-MO C141494,US,,15,8400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR15154218055787085825,Movimiento social por la republica,,AR,,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0
AR13451550873415057409,Oliver Sieke,,"AT, BE, DE, DK, ES, FR, GR, HR, HU, IT, PL",,14,0,1550,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0
AR00035659773428891649,BEACHSIDE MEDIA INC,EIN ID 81-3216842,"AT, BE, DE, ES, FI, FR, GR, HU, IE, IT, NL, PL, PT, RO, SE, US",,7229,906500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR17613691701581316097,Damian Szary SUNSPOT,,"AT, BE, BG, CY, CZ, DE, DK, EE, ES, FI, FR, GR, HR, HU, IE, IT, LT, LU, LV, MT, NL, PL, PT, RO, SE, SI, SK",,9,0,1850,0,0,0,500,0,8250,0,1000,0,0,0,0,0,0,0,0,0
AR17897780320510410753,GIFFORDS PAC,EIN ID 46-1686004,US,,36,19800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR04617234291540099073,Janne Peltola,,FI,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13068670481895260161,ELEICAO 2022 MARCIO PASSOS COSTA FURTADO DEPUTADO FEDERAL,,BR,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0
AR05393502866688180225,sam missoum,,US,,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR12310297523641122817,LAWRENCE WESDEN FOR ATTORNEY GENERAL,EIN ID 37-1422561,US,,1,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR01444972786744295425,Citizens for Chris Slusser,Registered in US-IL 21435,US,,3,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR14465192979523960833,MISSISSIPPI REPUBLICAN PARTY,EIN ID 64-0369351,US,,4,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08284813071545794561,PROGRESS MICHIGAN INC,EIN ID 26-0900990,US,,38,12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR10422823293001138177,Committee to Elect Robert Moss,Registered in US-NM ,US,,3,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR02672100640347389953,JOSH NEWMAN FOR SENATE 2020,,US,,14,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR13018313399098933249,Friends of Mark Miller,EIN ID 88-3149600,US,,16,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR11404589320070234113,Nurses and Educators Supporting Blakespear for Senate 2022 sponsored by labor organizations,Registered in US-CA 1446474,US,,5,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR03382740981341224961,Michalis Soulis,,"AT, BE, BG, CY, CZ, DE, DK, FI, FR, GR, HU, IE, IT, LU, LV, MT, NL, PT, RO, SE",,1,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR06954033226000105473,RE-ELECT REBECCA KAPLAN FOR CITY COUNCIL 2020,EIN ID 84-2290373,US,,1,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR08259311857844617217,Ben for Ward 3,Registered in US-DC FEPCC3220091,US,,11,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AR00389150047339544577,FRIENDS OF DAVID GELB,FEC ID C00854422,US,,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
